,Unnamed: 0,ID,price,local,areas,bedrooms,parking-spaces,bathrooms,cep
924,924,2563457121,323900.0,"Pedro Gondim, João Pessoa",54.0,2.0,1.0,,58031-220
925,925,2628948609,439040.0,"Rua Débora da Silva Braga, Aeroclube",107.0,3.0,,,58036-853
926,926,2613183449,305000.0,"Avenida Mandacaru, Treze de Maio",54.0,2.0,1.0,,58026-040
927,927,2622392562,270000.0,"Rua Olivério Mavignier de Noronha, Altiplano Cabo Branco",58.0,2.0,1.0,,
928,928,2594702319,525000.0,"Rua Empresário João Rodrigues Alves, Bancários",98.0,3.0,2.0,,58051-085
929,929,2631646354,352800.0,"Rua Yaya de Amorim Coutinho, Miramar",53.0,2.0,1.0,,58032-090
930,930,2591870692,320000.0,"Rua Antonio Cavalcanti de Albuquerque, Bessa",56.0,2.0,1.0,,
931,931,2628796283,395000.0,"Rua Bancário Amaury de Sousa, Bancários",126.0,3.0,,,58051-400
932,932,2638131236,299900.0,"Rua Farmacêutico Antônio Leopoldo Batista, Jardim São Paulo",72.0,3.0,1.0,,58053-045
933,933,2620311033,310000.0,"Rua das Seringueiras, Bancários",76.0,3.0,1.0,,
934,934,2629075962,334500.0,"Avenida Presidente Afonso Pena, Bessa",60.0,2.0,1.0,,58035-200
935,935,2625475159,550000.0,"Rua Salvador Batista de Melo, Estados",100.0,3.0,,,58030-330
936,936,2618765640,600000.0,"Manaíra, João Pessoa",175.0,3.0,,,
937,937,2638741829,1150000.0,"Rua Paulo Roberto de Souza Acioly, Bessa",292.0,4.0,,,58035-170
938,938,2631480278,430000.0,"Rua Cecília Rodrigues Siqueira, Jardim Cidade Universitária",73.0,3.0,1.0,,58052-170
939,939,2594792186,300000.0,"Rua Oswaldo Evaristo da Costa, Estados",59.0,2.0,1.0,,
940,940,2569479143,480000.0,"Avenida João Maurício, Manaíra",58.0,2.0,1.0,,58038-102
941,941,2570109607,120700.0,"Paratibe, João Pessoa",53.0,2.0,1.0,,
942,942,2616867379,135000.0,"Rua Iraci Almeida da Costa, José Américo de Almeida",52.0,2.0,1.0,,
943,943,2577697459,265000.0,"Expedicionários, João Pessoa",60.0,2.0,1.0,,
944,944,2543430905,114000.0,"Jardim Veneza, João Pessoa",44.0,2.0,1.0,,
945,945,2637311454,483891.0,"Rua Doutor Antônio Botto de Menezes, João Agripino",61.0,2.0,2.0,,58038-381
946,946,2624675725,150000.0,"Jardim Cidade Universitária, João Pessoa",60.0,2.0,,1.0,
947,947,2560458151,270000.0,"Rua Cecília Rodrigues Siqueira, Jardim Cidade Universitária",54.0,2.0,1.0,,58052-170
948,948,2627843375,98000.0,"Rua Joamir Severino dos Santos, Valentina de Figueiredo",54.0,2.0,1.0,,58064-550
949,949,2638167003,249900.0,"Avenida Marechal Hermes da Fonseca, Bessa",33.0,1.0,1.0,,58036-002
950,950,2638222576,990000.0,"Avenida Governador Argemiro de Figueiredo, Jardim Oceania",295.0,4.0,,,58037-050
951,951,2611523598,650000.0,"Rua Capitão Antônio Mendes de Souza Neto, Miramar",102.0,3.0,,,
952,952,2604591576,750000.0,"Rua Professora Eudésia Vieira, Estados",106.0,3.0,,,58030-330
953,953,2580526382,298000.0,"Rua Oswaldo Evaristo da Costa, Estados",70.0,3.0,1.0,,
954,954,2637180091,195000.0,"Rua Gervásio Bonavides, Jaguaribe",55.0,2.0,1.0,,58013-251
955,955,2623952161,930000.0,"Rua Maria Facunda de Oliveira Dias, Brisamar",167.0,4.0,,,
956,956,2629077236,74590.0,"Rua Comerciante José Formiga de Assis, Funcionários",48.0,2.0,1.0,,58081-300
957,957,2631900092,156840.0,"Rua Petrarca Grisi, Cristo Redentor",46.0,2.0,1.0,,58071-690
958,958,2598021146,255000.0,"Rua Antônia Gomes da Silveira, Cristo Redentor",78.0,3.0,1.0,,58071-000
959,959,2631773792,154270.0,"Rua João Siqueira de Figueiredo, Gramame",55.0,2.0,1.0,,
960,960,2630333693,952530.0,"Rua Professor Otávio Costa, João Agripino",133.0,4.0,,,58038-381
961,961,2638167131,600000.0,"Avenida Ministro José Américo de Almeida, Miramar",97.0,3.0,1.0,,58042-060
962,962,2570109528,479900.0,"Jardim Oceania, João Pessoa",86.0,3.0,2.0,,
963,963,2566564335,165000.0,"Gramame, João Pessoa",62.0,2.0,1.0,,
964,964,2608100591,600000.0,"Rua Goiás, Estados",96.0,3.0,3.0,,69305-410
965,965,2576232835,310000.0,"Rua Juiz José Alfredo Nóbrega de Freitas, Bessa",71.0,3.0,1.0,,
966,966,2636558583,239900.0,"Rua Maria de Lourdes de Vasconcelos Cardoso, Aeroclube",74.0,3.0,1.0,,58036-853
967,967,2631227958,260000.0,"Avenida Capitão João Freire, Expedicionários",60.0,3.0,1.0,,
968,968,2597360238,350000.0,"Avenida Mato Grosso, Estados",124.0,3.0,,,58030-330
969,969,2624583023,800000.0,"Rua Augusto Antonio Toscano Varandas, João Agripino",260.0,4.0,,,58038-381
970,970,2637116859,750000.0,"Condomínio Village Atlântico Sul, Ponta dos Seixas",67.0,2.0,1.0,,
971,971,2631114654,254900.0,"Avenida Manoel Deodato, Torre",77.0,2.0,1.0,,58040-330
972,972,2620356115,520000.0,"Rua Radialista Antônio Assunção, Jardim Cidade Universitária",88.0,3.0,1.0,,58052-287
973,973,2635673720,298000.0,"Bancários, João Pessoa",68.0,3.0,1.0,,
974,974,2628350054,450000.0,"Avenida Mandacaru, Treze de Maio",300.0,3.0,,,58026-040
975,975,2638191536,1200000.0,"Manaíra, João Pessoa",265.0,4.0,,,
976,976,2624574194,239900.0,"Rua Marcelo Lins de Mendonça, Aeroclube",50.0,2.0,1.0,,58036-460
977,977,2579525752,298000.0,"Rua Oswaldo Evaristo da Costa, Estados",73.0,3.0,1.0,,
978,978,2580696549,645000.0,"Rua Margarida Fonseca Arruda, Manaíra",73.0,3.0,2.0,,58038-511
979,979,2628811306,124570.0,"Rua Manoel Fernandes Júnior, Muçumagro",43.0,2.0,1.0,,
980,980,2604773179,1000539.0,"Rua Doutor Agenor Lacet, João Agripino",133.0,3.0,,,58038-381
981,981,2624824829,369760.0,"Avenida Presidente Afonso Pena, Bessa",52.0,2.0,1.0,,58035-200
982,982,2555450321,135000.0,"Paratibe, João Pessoa",62.0,2.0,1.0,,
983,983,2628375815,100000.0,"Rua Mico Leão de Cara Dourada, Paratibe",54.0,2.0,1.0,,
984,984,2633439725,130000.0,"Rua Edgar Alfredo da Silva, Gramame",50.0,2.0,1.0,,58067-235
985,985,2555929823,180000.0,"Rua Eloi Inácio de Albuquerque, Mangabeira",54.0,2.0,,2.0,58055-541
986,986,2625645155,430000.0,"Rua Antônio de Souza Leão, Jardim Oceania",70.0,2.0,1.0,,58036-345
987,987,2636292656,305000.0,"Avenida Expedicionários, Torre",50.0,2.0,1.0,,58030-001
988,988,2624636869,538673.0,"Rua Themístocles da Costa Brito, Jardim Oceania",63.0,2.0,1.0,,58035-070
989,989,2638361185,155000.0,"Rua Amâncio João dos Santos, Paratibe",61.0,2.0,1.0,,58062-305
990,990,2588438286,119000.0,"Rua Otacílio Pereira Lima, Cuiá",58.0,2.0,1.0,,58063-000
991,991,2563188179,44000.0,"Rua Duque de Caxias, Centro",32.0,,1.0,1.0,90020-024
992,992,2581532695,330000.0,"Rua Médica Maria de Lourdes Barbosa Saraiva, Aeroclube",50.0,2.0,1.0,,58036-002
993,993,2557210400,308900.0,"Jardim Cidade Universitária, João Pessoa",57.0,2.0,1.0,,
994,994,2637326081,217750.0,"Rua Oswaldo Evaristo da Costa, Ipês",51.0,2.0,1.0,,
995,995,2624636709,632558.0,"Rua João Alfredo Coelho da Fonseca, Aeroclube",89.0,3.0,3.0,,
996,996,2629066975,575880.0,"Avenida Pombal, Manaíra",89.0,3.0,2.0,,58038-242
997,997,67184475,300000.0,"Rua Treze de Maio, Centro",150.0,4.0,,,29010-120
998,998,2628657534,25000.0,"Rua Manoel Felisberto da Silva, Gramame",55.0,2.0,1.0,,58075-690
999,999,2638530360,460000.0,"Avenida Sapé, Manaíra",83.0,3.0,1.0,,58038-342
1000,1000,2625273717,400000.0,"Rua Escrivão Sebastião de Azevedo Bastos, Manaíra",84.0,3.0,1.0,,
1001,1001,2637340384,250000.0,"Rua Maria Lilian Dantas da Nóbrega, Aeroclube",57.0,2.0,1.0,,58036-002
1002,1002,2629562656,244000.0,"Rua Presidente Ranieri Mazilli, Cristo Redentor",65.0,2.0,2.0,,58071-000
1003,1003,2624578661,329574.0,"Jardim São Paulo, João Pessoa",58.0,2.0,1.0,,58053-045
1004,1004,2613291996,315000.0,"Rua Débora da Silva Braga, Aeroclube",57.0,2.0,1.0,,58036-853
1005,1005,2605941013,630000.0,"Estados, João Pessoa",94.0,3.0,2.0,,
1006,1006,2632790564,558433.0,"Rua Doutor Antônio Botto de Menezes, João Agripino",76.0,3.0,2.0,,58038-381
1007,1007,89864056,895000.0,"Rua Marieta Steimbach Silva, Miramar",131.0,4.0,,,
1008,1008,2623865482,700000.0,"Jardim Oceania, João Pessoa",65.0,2.0,1.0,,
1009,1009,2636209057,430000.0,"Água Fria, João Pessoa",79.0,3.0,2.0,,
1010,1010,2631769500,148570.0,"Rua Cícero Gregório de Lacerda, Cidade dos Colibris",70.0,2.0,1.0,,58073-314
1011,1011,2557210376,700000.0,"Varjão, João Pessoa",180.0,3.0,,,
1012,1012,2625868655,865000.0,"Miramar, João Pessoa",90.0,3.0,2.0,,
1013,1013,2625867081,680900.0,"Altiplano Cabo Branco, João Pessoa",92.0,3.0,2.0,,
1014,1014,2610055777,189000.0,"Rua Dom Bosco, Cristo Redentor",51.0,2.0,1.0,,58070-390
1015,1015,2611889311,550000.0,"Aeroclube, João Pessoa",90.0,3.0,1.0,,
1016,1016,2637075600,985000.0,"Brisamar, João Pessoa",167.0,3.0,,,58032-100
1017,1017,2638315456,688000.0,"Rua Monteiro Lobato, Tambaú",110.0,3.0,,,58045-000
1018,1018,2621762629,100000.0,"Rua Luis Moreira Gomes, Jardim Cidade Universitária",50.0,2.0,1.0,,
1019,1019,2637155556,315000.0,"Rua Ana de Fátima Gama Cabral, Portal do Sol",76.0,3.0,1.0,,
1020,1020,2623256230,180000.0,"Rua José Vasconcelos de Carvalho, Ernesto Geisel",59.0,2.0,1.0,,58077-174
1021,1021,2617481471,499956.0,"Avenida Esperança, Manaíra",68.0,2.0,1.0,,58038-130
1022,1022,2618760577,300000.0,"Brisamar, João Pessoa",59.0,2.0,1.0,,58032-100
1023,1023,2572252999,630000.0,"Jardim Oceania, João Pessoa",150.0,3.0,,,
1024,1024,2624003042,650000.0,"Rua José Faustino Cavalcanti, Conjunto Pedro Gondim",105.0,3.0,,,
1025,1025,2631793253,269900.0,"Torre, João Pessoa",50.0,2.0,1.0,,
1026,1026,2601269053,280000.0,"Rua Praia de Iracema, Cuiá",110.0,3.0,,,58074-104
1027,1027,2628952854,857020.0,"Rua Major Salustino Ribeiro, Tambauzinho",126.0,3.0,,,
1028,1028,2624573550,149000.0,"Ernesto Geisel, João Pessoa",44.0,2.0,,2.0,58075-410
1029,1029,2629075064,122870.0,"Rua Engenheiro Diomar Vieira de Melo, Gramame",49.0,2.0,1.0,,58065-081
1030,1030,2611489881,760000.0,"Aeroclube, João Pessoa",133.0,3.0,,,
1031,1031,2572699594,1300000.0,"Rua das Acácias, Miramar",201.0,4.0,,,58043-270
1032,1032,2624577771,345000.0,"Avenida Campos Sales, Aeroclube",70.0,2.0,1.0,,58036-002
1033,1033,2630960004,135000.0,"Rua Ana Cavalcanti de Albuquerque Teixeira Lima, Mangabeira",53.0,2.0,1.0,,
1034,1034,2636288893,1100000.0,"Avenida Hilton Souto Maior, Portal do Sol",180.0,3.0,,,58052-287
1035,1035,2622038349,349900.0,"Avenida Campos Sales, Aeroclube",53.0,2.0,,1.0,58036-002
1036,1036,2579557814,319000.0,"Bancários, João Pessoa",53.0,2.0,1.0,,
1037,1037,2558185179,265000.0,"Rua Ines Pessoa da Silva, Jardim Cidade Universitária",51.0,2.0,1.0,,58051-810
1038,1038,2620647224,419000.0,"Avenida Expedicionários, Torre",110.0,3.0,,,58030-001
1039,1039,2590291709,1350000.0,"Rua Bacharel José de Oliveira Curchatuz, Aeroclube",136.0,3.0,,,58036-460
1040,1040,2627275413,548100.0,"Rua São Gonçalo, Manaíra",158.0,1.0,,,
1041,1041,2638737806,199000.0,"Avenida Sergipe, Estados",48.0,2.0,1.0,,58030-140
1042,1042,2627749370,170000.0,"Rua Ninália de Luna Freire Barbosa, Portal do Sol",45.0,2.0,1.0,,58052-287
1043,1043,2629536067,600000.0,"Avenida Olinda, Tambaú",128.0,3.0,,,58039-120
1044,1044,2614530186,209000.0,"Rua Antônio Severino da Silva, Bancários",51.0,2.0,1.0,,
1045,1045,2629187882,414460.0,"Rua Sandoval de Oliveira, Torre",90.0,3.0,2.0,,58013-420
1046,1046,2587802011,550000.0,"Rua Adão Viana da Rosa, Aeroclube",90.0,3.0,1.0,,
1047,1047,2560191658,125000.0,"Avenida Santa Catarina, Mandacaru",60.0,2.0,1.0,,58030-140
1048,1048,2448001595,480000.0,"Rua Bacharel José de Oliveira Curchatuz, Jardim Oceania",59.0,2.0,1.0,,
1049,1049,2633883493,335500.0,"Rua Tenente Francisco de Assis Moreira, Bancários",103.0,2.0,,,58071-840
1050,1050,2570105859,120000.0,"Mangabeira, João Pessoa",54.0,2.0,1.0,,
1051,1051,2628483395,270000.0,"Expedicionários, João Pessoa",57.0,2.0,1.0,,
1052,1052,2613691258,279000.0,"Aeroclube, João Pessoa",74.0,3.0,,2.0,
1053,1053,2626974866,640000.0,"Rua Iracema Guedes Lins, Altiplano Cabo Branco",73.0,3.0,2.0,,58046-095
1054,1054,2505456889,136400.0,"Rua Gumercindo Leite Sobrinho, Planalto Boa Esperança",47.0,2.0,1.0,,58065-081
1055,1055,2609433901,300000.0,"Praça Engenheiro Roberto Galliza do Amaral Marinho, Jardim Cidade Universitária",84.0,2.0,1.0,,
1056,1056,2558753076,470000.0,"Ipês, João Pessoa",67.0,2.0,1.0,,
1057,1057,2638288093,320000.0,"Manaíra, João Pessoa",30.0,1.0,1.0,,
1058,1058,2638285055,260000.0,"Torre, João Pessoa",50.0,2.0,1.0,,
1059,1059,2628748775,330000.0,"Rua Luiz Alves Conserva, Jardim São Paulo",72.0,3.0,1.0,,58053-045
1060,1060,2583368330,690000.0,"Avenida Nego, Tambaú",115.0,3.0,,,58039-010
1061,1061,2567175436,120000.0,"Muçumagro, João Pessoa",50.0,2.0,1.0,,
1062,1062,2580364834,150000.0,"Valentina de Figueiredo, João Pessoa",50.0,2.0,,2.0,58063-300
1063,1063,2624436797,590000.0,"Tambauzinho, João Pessoa",96.0,3.0,2.0,,
1064,1064,2527903190,763000.0,"Rua Silvino Lopes, Tambaú",94.0,3.0,2.0,,58039-190
1065,1065,2631113556,123230.0,"Rua Maria Lívia Alves Coêlho, Muçumagro",48.0,2.0,1.0,,58067-235
1066,1066,2608952606,1095000.0,"Rua Catulo da Paixão Cearense, Brisamar",154.0,3.0,,,58032-100
1067,1067,2447790481,1080000.0,"Rua Clementina Lindoso, Altiplano Cabo Branco",127.0,3.0,,,58046-095
1068,1068,2614207998,430000.0,"Rua Rosalinda Jurema, Brisamar",60.0,2.0,1.0,,58032-100
1069,1069,2623702438,170000.0,"Avenida Dom Pedro II, Torre",85.0,3.0,1.0,,58040-530
1070,1070,2628608261,420000.0,"Rua Major Salustino Ribeiro, Tambauzinho",79.0,3.0,2.0,,
1071,1071,85025683,2238000.0,"Rua Poeta Targino Teixeira, Altiplano Cabo Branco",301.0,4.0,,,58046-095
1072,1072,2631943086,227000.0,"Estados, João Pessoa",54.0,2.0,1.0,,
1073,1073,2623390017,570000.0,"Manaíra, João Pessoa",153.0,4.0,,,
1074,1074,2557426240,575000.0,"Rua João Batista Fernandes, Aeroclube",92.0,3.0,1.0,,58037-000
1075,1075,2601732594,214990.0,"Rua Bacharel Wilson Flávio Moreira Coutinho, Bancários",53.0,2.0,1.0,,
1076,1076,2611264147,400000.0,"Jardim Universitário, Castelo Branco",160.0,3.0,,,86055-645
1077,1077,2638364970,159000.0,"Rua João Miguel de Souza, Ernesto Geisel",45.0,2.0,1.0,,58075-410
1078,1078,2638365653,252000.0,"Rua Vicente de Paulo Chianca, Portal do Sol",58.0,2.0,1.0,,
1079,1079,2637504471,890000.0,"Rua Segismundo Guedes Pereira Neto, Bessa",203.0,3.0,,,58035-200
1080,1080,2635046864,405000.0,"Rua Capitão Severino Cesarino da Nóbrega, Jardim São Paulo",65.0,3.0,1.0,,58053-045
1081,1081,2631645068,254190.0,"Rua Comerciante Edilson Paiva de Araújo, Jardim Cidade Universitária",70.0,3.0,1.0,,
1082,1082,2628813269,560000.0,"Avenida Bahia, Estados",85.0,3.0,1.0,,58030-330
1083,1083,2580601263,411000.0,"Rua Cassimiro de Abreu, Brisamar",50.0,2.0,1.0,,58032-100
1084,1084,2624578669,456000.0,"Brisamar, João Pessoa",76.0,3.0,1.0,,58032-100
1085,1085,2602057637,294500.0,"Rua Manoel Paulino Júnior, Tambauzinho",58.0,2.0,2.0,,58042-010
1086,1086,2606893996,339000.0,"Avenida Presidente Café Filho, Bessa",48.0,2.0,1.0,,58035-200
1087,1087,2576764125,569829.0,"Rua Josita Almeida, Altiplano Cabo Branco",65.0,2.0,1.0,,58046-380
1088,1088,2629299555,61000.0,"Gramame, João Pessoa",56.0,2.0,1.0,,
1089,1089,2621168295,252000.0,"Rua Professora Josefa Di Lorenzo Souza, Portal do Sol",54.0,2.0,1.0,,
1090,1090,2629066438,679088.0,"Rua Luiz Edir Queiroz Marinho, Bessa",90.0,3.0,2.0,,
1091,1091,2630394243,253000.0,"Jardim Cidade Universitária, João Pessoa",56.0,2.0,1.0,,
1092,1092,2557210428,178000.0,"Ernesto Geisel, João Pessoa",59.0,2.0,,2.0,58075-410
1093,1093,2638088092,952894.0,"Rua Doutor Agenor Lacet, Jardim Luna",133.0,3.0,,,
1094,1094,2637405799,639986.0,"Rua Francisco Feitosa Palitot, Aeroclube",90.0,3.0,2.0,,
1095,1095,2624513408,850000.0,"Rua do Sol, Miramar",90.0,3.0,2.0,,58043-270
1096,1096,2638455010,1374790.0,"Avenida Antônio Lira, Tambaú",78.0,2.0,2.0,,58039-010
1097,1097,2555929452,870000.0,"Avenida Sapé, Manaíra",165.0,4.0,,,58038-342
1098,1098,2632927651,2300000.0,"Avenida Hilton Souto Maior, José Américo de Almeida",320.0,4.0,,,
1099,1099,2541532904,150000.0,"Avenida Juarez Távora, Torre",46.0,,,1.0,58040-720
1100,1100,2626642464,1500000.0,"Tambauzinho, João Pessoa",443.0,4.0,,,
1101,1101,2638308588,264900.0,"Rua Josimar de Castro Barreto, Estados",73.0,3.0,1.0,,58030-140
1102,1102,2558909486,440000.0,"Rua Maria Eunice Guimarães Fernandes, Manaíra",90.0,3.0,1.0,,58038-511
1103,1103,2562047009,130000.0,"Rua Siqueira Campos, Cruz das Armas",50.0,2.0,1.0,,58085-000
1104,1104,2591358345,330000.0,"Rua Abdon Chianca, Estados",125.0,3.0,,,58030-330
1105,1105,2585601124,540000.0,"Avenida Dom Pedro I, Centro",144.0,,1.0,,58013-130
1106,1106,2630314181,526080.0,"Rua Professora Luzia Simões Bartolini, Aeroclube",126.0,3.0,,,
1107,1107,2567173117,330000.0,"Jaguaribe, João Pessoa",85.0,3.0,1.0,,
1108,1108,2564887698,510000.0,"Avenida Presidente Epitácio Pessoa, Estados",110.0,3.0,,,58030-140
1109,1109,2637711520,630000.0,"Rua Otávio Serafim da Costa, Muçumagro",158.0,3.0,,,
1110,1110,2584527902,750000.0,"Manaíra, João Pessoa",202.0,3.0,,,
1111,1111,2611890202,235000.0,"Portal do Sol, João Pessoa",52.0,2.0,1.0,,
1112,1112,2630871765,270000.0,"Jardim 13 de Maio, João Pessoa",57.0,2.0,1.0,,07500-000
1113,1113,2584709055,382655.0,"Rua Francisco Leocádio Ribeiro Coutinho, Aeroclube",105.0,2.0,,,58036-460
1114,1114,2565197368,2700000.0,"Rua Bancário Elias Feliciano Madruga, Altiplano Cabo Branco",245.0,4.0,,,58046-095
1115,1115,2624459937,250000.0,"Portal do Sol, João Pessoa",52.0,2.0,1.0,,
1116,1116,2567176499,553000.0,"Miramar, João Pessoa",84.0,3.0,2.0,,
1117,1117,2625653748,180000.0,"Rua Ademar Cabral de Medeiros, Jaguaribe",52.0,2.0,1.0,,
1118,1118,2605220291,195000.0,"Cristo Redentor, João Pessoa",55.0,2.0,1.0,,
1119,1119,2604813430,130000.0,"Rua José Pires Bejamim, Valentina de Figueiredo",47.0,2.0,1.0,,
1120,1120,2628466428,655190.0,"Rua Doutor Francisco Sarmento Meira, Bessa",69.0,3.0,1.0,,58102-337
1121,1121,2636289245,307300.0,"Rua Vicente Ielpo, Bessa",39.0,1.0,1.0,,58035-170
1122,1122,2584789770,735000.0,"Rua Lauro Victor de Barros Junior, Jardim Oceania",110.0,3.0,,,
1123,1123,2557859366,299000.0,"Rua Flamboyant, Anatólia",70.0,2.0,1.0,,
1124,1124,2580418761,90000.0,"Valentina Figueiredo, João Pessoa",66.0,3.0,1.0,,
1125,1125,2580511004,330000.0,"Rua Artur Monteiro Paiva, Bessa",59.0,2.0,1.0,,
1126,1126,2563405097,558000.0,"Jardim Oceania, João Pessoa",55.0,1.0,1.0,,
1127,1127,2619945749,209000.0,"Rua Luiz Prímola, Bancários",55.0,2.0,1.0,,58051-400
1128,1128,2621646076,800000.0,"Rua Severino Venâncio de Souza, Gramame",188.0,3.0,,,58075-690
1129,1129,2567318155,549000.0,"Rua General Alfredo Floro Cantalice, Bancários",92.0,2.0,1.0,,58051-120
1130,1130,2574318509,180000.0,"Rua Ademar Cabral de Medeiros, Jaguaribe",52.0,2.0,1.0,,
1131,1131,2621793968,500000.0,"Brisamar, João Pessoa",112.0,3.0,,,58032-100
1132,1132,2623286422,330000.0,"Avenida Bahia, Estados",59.0,2.0,1.0,,58030-330
1133,1133,2630388453,450000.0,"Manaíra, João Pessoa",105.0,3.0,,,
1134,1134,2620430175,450000.0,"Rua Vereador José Alberto Falcão Barroca, Miramar",93.0,3.0,1.0,,
1135,1135,2609913591,490000.0,"Rua São Gonçalo, Manaíra",89.0,3.0,1.0,,
1136,1136,2576436089,120000.0,"Muçumagro, João Pessoa",50.0,2.0,1.0,,
1137,1137,2638156514,820000.0,"Avenida Severino Massa Spinelli, Tambaú",77.0,2.0,2.0,,
1138,1138,2565690569,87000.0,"Rua Bernadete Xavier Batista, Cidade dos Funcionarios II",60.0,2.0,1.0,,
1139,1139,2567174636,210000.0,"Jardim Cidade Universitária, João Pessoa",53.0,2.0,1.0,,
1140,1140,2606892181,220000.0,"Rua Maurício de Araújo Gama Filho, Portal do Sol",46.0,2.0,1.0,,58052-287
1141,1141,2638283365,527126.0,"Miramar, João Pessoa",72.0,3.0,2.0,,
1142,1142,2632719672,170000.0,"Rua João Alves Rodrigues, Mandacaru",45.0,2.0,1.0,,87080-590
1143,1143,2597699777,180000.0,"Rua Iramir Farias Dalla Barba, Geisel",82.0,2.0,1.0,,
1144,1144,2625726915,169570.0,"Avenida Natal, Planalto Boa Esperança",69.0,3.0,1.0,,58063-000
1145,1145,2588168266,389000.0,"Rua José Simões de Araújo, Bessa",54.0,2.0,1.0,,58035-070
1146,1146,2610186891,530000.0,"Rua Auta de Luna Alves, Aeroclube",80.0,3.0,1.0,,58036-853
1147,1147,2611747277,345000.0,"Avenida Campos Sales, Bessa",107.0,3.0,,,58035-070
1148,1148,2567176872,295000.0,"Estados, João Pessoa",62.0,2.0,1.0,,
1149,1149,2627433467,229000.0,"Rua Bancário Antônio Jacinto de Souza, Bancários",58.0,2.0,1.0,,58052-170
1150,1150,2619340793,600000.0,"Estados, João Pessoa",100.0,3.0,,,
1151,1151,2638075070,170000.0,"Rua Doutor Valdevino Gregório de Andrade, Valentina de Figueiredo",65.0,2.0,6.0,,58063-300
1152,1152,2567176534,120000.0,"Muçumagro, João Pessoa",50.0,2.0,1.0,,
1153,1153,2571239210,145000.0,"Valentina de Figueiredo, João Pessoa",54.0,2.0,1.0,,58063-300
1154,1154,2638395816,320000.0,"Avenida General Edson Ramalho, Manaíra",126.0,3.0,,,58039-160
1155,1155,2633471811,1190000.0,"Rua Bacharel José de Oliveira Curchatuz, Aeroclube",135.0,3.0,,,58036-460
1156,1156,2629067855,564710.0,"Avenida Pombal, Manaíra",63.0,3.0,2.0,,58038-242
1157,1157,2615954813,460000.0,"Avenida João Maurício, Jardim Oceania",63.0,2.0,2.0,,58038-142
1158,1158,2580584200,159900.0,"Mangabeira, João Pessoa",48.0,2.0,1.0,,
1159,1159,2578295500,390000.0,"Rua Paulo Costa Lima, Jardim Oceania",57.0,2.0,1.0,,58035-070
1160,1160,2591110836,144500.0,"Rua Adalberto da Silva Brandão, Bancários",29.0,2.0,1.0,,58051-810
1161,1161,2630568864,299500.0,"Rua Ana de Fátima Gama Cabral, Portal do Sol",85.0,3.0,1.0,,
1162,1162,2558220970,930000.0,"Rua Maria Facunda de Oliveira Dias, Brisamar",165.0,4.0,,,
1163,1163,2567176455,259900.0,"Água Fria, João Pessoa",56.0,2.0,1.0,,
1164,1164,2630314690,235350.0,"Rua Luiz Prímola, Bancários",54.0,2.0,1.0,,58051-400
